Artist Name,Track Name,Popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre_name
Wanda Jackson,Funnel Of Love,53.0,0.6,0.593,-9.799,1,0.0452,0.726,,0.399,0.912,134.97899999999998,128427.0,4,Indie
The Pineapple Thief,Demons,40.0,0.607,0.503,-12.523,1,0.0283,0.116,0.183,0.0625,0.354,140.031,273921.0,4,Rock
The Red Jumpsuit Apparatus,Cat And Mouse,54.0,0.466,0.653,-4.583,1,0.0298,0.0157,,0.263,0.205,143.034,208907.0,3,Rock
Green Day,Still Breathing,62.0,0.54,0.902,-3.577,1,0.0442,0.0142,,0.0756,0.6920000000000001,75.033,224760.0,4,Rock
Shalom Gad,ההונאה של המאה,20.0,0.353,0.546,-7.88,0,0.0307,0.255,,0.121,0.48,93.056,174683.0,4,Indie
Palm Reader,A Bird and Its Feathers,20.0,0.445,0.7759999999999999,-7.21,1,0.0399,0.00237,0.799,0.0636,0.0503,134.895,392507.0,3,Metal
Not Dead Yet,Lord Huron,61.0,0.491,0.809,-7.68,1,0.0332,0.33,0.158,0.0874,0.6559999999999999,74.008,2.9561,4,AcousticFolk
Kickin Valentina,End Of The Road,38.0,0.5589999999999999,0.875,-6.894,1,0.0367,7.69e-06,0.0125,0.359,0.626,133.03,252213.0,4,Rock
Angel Bat Dawid,Harkening Etudes,22.0,0.622,0.394,-11.777,1,0.115,0.835,0.0181,0.182,0.243,120.089,1083755.0,5,Indie
Oliver Tree,Let Me Down,69.0,0.457,0.648,-5.7620000000000005,1,0.0552,0.0114,1.6899999999999994e-05,0.212,0.736,160.02100000000004,111210.0,4,Rock
Stroke 9,Little Black Backpack - Remastered,51.0,0.453,0.847,-4.918,1,0.0515,0.000136,,0.0988,0.319,118.077,224939.0,4,Rock
Sports,The Look,46.0,0.818,0.867,-4.864,0,0.0756,0.0725,0.8420000000000001,0.0613,0.921,117.003,236496.0,4,Alt
Montaña,Andes,23.0,0.461,0.551,-8.121,0,0.0307,0.194,0.763,0.0916,0.212,158.088,209971.0,3,Rock
Imagine Dragons,Blank Space/Stand By Me - Live From Spotify London,63.0,0.774,0.5529999999999999,-6.815,1,0.0823,0.379,,0.7390000000000001,0.514,102.055,5.057233333,4,Pop
The Cold Stares,Head Bent,33.0,0.563,0.939,-7.322,1,0.061,0.000633,0.00673,0.287,0.5870000000000001,112.48,154507.0,1,Rock
Coal Chamber,Sway,48.0,0.486,0.763,-6.7189999999999985,1,0.111,0.00154,0.047,0.0612,0.342,133.929,215133.0,4,Metal
Avril Lavigne,Keep Holding On,65.0,0.162,0.7859999999999999,-2.353,1,0.038,0.0374,,0.14300000000000002,0.138,161.192,239907.0,3,Rock
Aya Zahavi Feiglin,גיטרה ופסנתר,27.0,0.594,0.5539999999999999,-6.215,0,0.0314,0.385,0.000603,0.0962,0.507,134.041,228215.0,4,Rock
Sam Hunt,Body Like A Back Road,75.0,0.732,0.458,-7.225,1,0.0311,0.447,,0.136,0.6609999999999999,98.938,2.75645,4,Country
Josh Turner,Would You Go With Me,76.0,0.605,0.8640000000000001,-5.365,1,0.0292,0.13,0.0008269999999999999,0.113,0.736,122.918,3.803116667,4,Country
Wig Wam,Kilimanjaro,33.0,0.448,0.585,-12.226,1,0.0284,0.000604,0.546,0.0632,0.399,84.994,235727.0,4,Metal
Gary Moore,Parisienne Walkways,55.0,0.149,0.243,-13.188,0,0.0305,0.3,0.00506,0.12,0.215,174.451,200640.0,3,Rock
Sia,1+1,68.0,0.862,0.6409999999999999,-4.109,1,0.0442,0.12,1.04e-05,0.336,0.674,109.998,178656.0,4,Pop
Blackstratblues,Tiny Bit of Sky,27.0,0.488,0.327,-11.4,1,0.0293,0.858,0.759,0.206,0.2,175.945,319652.0,4,Indie
BROCKHAMPTON,BUZZCUT (feat. Danny Brown),66.0,0.7170000000000001,0.758,-5.5760000000000005,0,0.268,0.0791,7.08e-06,0.293,0.252,91.983,201160.0,4,HipHop
gabriel black,king of the nosebleeds,57.0,0.5489999999999999,0.502,-6.7810000000000015,1,0.0308,0.339,,0.122,0.371,157.041,162997.0,4,Pop
David Keenan,The Healing,17.0,0.396,0.415,-7.271,0,0.0715,0.5710000000000001,1.83e-05,0.0894,0.539,166.706,200920.0,4,Alt
Ikiatari,Gatatttack!,25.0,0.466,0.654,-7.545,0,0.0346,0.337,0.331,0.123,0.693,156.874,204906.0,4,Rock
Mountain,"Waiting To Take You Away - Live at Woodstock, Bethel, NY - August 1969",25.0,0.255,0.586,-8.314,1,0.044,0.147,0.0171,0.97,0.334,164.12099999999995,279840.0,4,Rock
Spock's Beard,To Breathe Another Day,29.0,0.468,0.967,-5.143,1,0.0884,0.00364,0.00013000000000000002,0.519,0.486,140.029,338093.0,1,Rock
Ghostemane,Lazaretto,59.0,0.542,0.923,-5.924,1,0.306,0.00334,0.505,0.397,0.321,149.88299999999995,113333.0,4,Rock
The Naked And Famous,Punching In A Dream,62.0,0.473,0.883,-3.65,1,0.047,0.00201,0.000967,0.142,0.16399999999999998,115.048,238133.0,4,Indie
Syberia,Empire of Oppression,29.0,0.369,0.897,-8.644,1,0.0528,3.06e-05,0.732,0.0805,0.255,169.985,367547.0,4,Metal
Omer Adam,וואי,38.0,0.603,0.499,-7.447999999999999,0,0.035,0.523,,0.091,0.331,144.005,188241.0,4,Pop
Yuval Banay,החיים זה עכשיו,18.0,0.6559999999999999,0.928,-3.757,0,0.114,0.158,,0.0596,0.821,131.916,245909.0,4,Rock
P.O.D.,Alive - 2006 Remaster,57.0,0.409,0.952,-3.761,0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,203693.0,4,Metal
The Jesus and Mary Chain,Reverence,,0.444,0.991,-5.412000000000001,0,0.101,1.65e-05,0.787,0.118,0.665,104.882,220693.0,4,Rock
Sarit Hadad,ככה בלי שלום,47.0,0.63,0.496,-9.303,0,0.0339,0.319,,0.0821,0.419,139.878,223071.0,4,Pop
Yuval Dayan,אחכה לך,33.0,0.5329999999999999,0.415,-10.708,0,0.0454,0.879,0.000488,0.141,0.264,137.571,234900.0,4,Pop
Meshuggah,Bleed,60.0,0.242,0.998,-5.64,0,0.0895,8.12e-06,0.88,0.284,0.18,114.831,442733.0,4,Metal
Weezer,Hash Pipe,5.0,0.578,0.883,-6.354,1,0.0439,0.000123,0.459,0.284,0.627,125.603,186533.0,4,Indie
Carson Beyer,Bones,50.0,0.423,0.748,-3.681,1,0.0318,0.0343,,0.218,0.14400000000000002,175.94799999999995,237923.0,4,Rock
Future Islands,For Sure,59.0,0.5870000000000001,0.7659999999999999,-5.735,1,0.0305,0.0406,0.249,0.0833,0.758,134.977,205246.0,4,Indie
Citizen King,Better Days (And the Bottom Drops Out),58.0,0.758,0.8959999999999999,-3.3110000000000004,1,0.0501,0.173,3.18e-05,0.136,0.797,94.911,207027.0,4,Rock
Tears For Fears,Woman In Chains,68.0,0.434,0.609,-8.295,1,0.0306,0.0232,0.00108,0.0557,0.3720000000000001,159.994,391000.0,4,Rock
Imperio Argentina,Falsa Moneda,23.0,0.5539999999999999,0.431,-5.89,1,0.0962,0.912,7.54e-05,0.397,0.418,116.303,217133.0,4,Pop
Allman Brothers Band,Blue Sky,63.0,0.491,0.47,-13.45,1,0.0264,0.747,0.747,0.128,0.846,93.964,311704.0,4,Rock
Brooks & Dunn,Play Something Country,59.0,0.685,0.909,-3.797,1,0.032,0.0782,1.25e-06,0.369,0.8640000000000001,115.043,3.259783333,4,Country
Black Pistol Fire,Fleet Foot,38.0,0.335,0.959,-3.864,1,0.258,0.0117,,0.157,0.207,106.685,196360.0,4,Rock
Walking On Cars,Catch Me If You Can,50.0,0.508,0.8440000000000001,-5.989,1,0.0454,0.00329,0.093,0.118,0.303,129.031,261491.0,4,Rock
Kills Birds,Volcano,38.0,0.274,0.984,-3.378,1,0.29,0.00155,0.0503,0.314,0.359,169.235,168824.0,4,Rock
Clairy Browne & The Bangin' Rackettes,Love Letter,37.0,0.598,0.871,-3.614,0,0.102,0.535,,0.0801,0.544,126.856,184640.0,4,Pop
Frances Forever,space girl (feat. chloe moriondo),58.0,0.6609999999999999,0.407,-8.642999999999999,1,0.0295,0.5660000000000001,0.000116,0.185,0.227,125.993,232600.0,4,Pop
Eric Von Schmidt,Turtle Beach,35.0,0.535,0.141,-16.567999999999998,1,0.0325,0.968,0.0738,0.0932,0.536,95.664,233933.0,4,Blues
The Magnetic Fields,The Book of Love,32.0,0.485,0.262,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536,2.70688333,4,AcousticFolk
The Cash Box Kings,The Wine Talkin',17.0,0.627,0.8590000000000001,-3.334,1,0.0975,0.722,,0.315,0.807,123.179,229507.0,4,Blues
NanowaR of Steel,Uranus (feat. Michael Starr),39.0,0.5489999999999999,0.92,-6.046,1,0.0497,0.00105,3.52e-05,0.0322,0.41,101.955,253390.0,4,Metal
Walter Egan,Magnet and Steel,29.0,0.768,0.331,-14.248,0,0.0321,0.653,2.89e-05,0.0943,0.52,114.037,208107.0,3,Rock
Pretty Sick,Bet My Blood,1.0,0.423,0.984,-4.261,0,0.1,2.29e-05,0.00676,0.321,0.199,103.218,179785.0,4,Indie
Toby Keith,As Good As I Once Was,69.0,0.68,0.87,-4.461,1,0.0393,0.266,,0.109,0.6459999999999999,119.075,3.797333333,4,Country
Carey Bell,Everything's Gonna Be All Right,34.0,0.6920000000000001,0.625,-10.375,1,0.0362,0.883,0.0888,0.282,0.8420000000000001,118.774,279800.0,4,Blues
L.A. Guns,The Ballad Of Jayne,53.0,0.474,0.369,-14.216,1,0.0296,0.0291,5.86e-05,0.128,0.156,61.207,274107.0,4,Metal
Eddie Bo,Hard Times,,0.5329999999999999,0.417,-14.248,1,0.0402,0.607,,0.252,0.7390000000000001,143.935,148082.0,4,Blues
I Prevail,Every Time You Leave,63.0,0.473,0.7490000000000001,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.16699999999999998,150.02200000000005,216627.0,4,Rock
The Black Keys,Crawling Kingsnake - Edit,56.0,0.395,0.8240000000000001,-5.659,0,0.0317,0.0516,0.395,0.206,0.514,83.42200000000003,232049.0,4,Alt
London Grammar,Wasting My Young Years,30.0,0.547,0.303,-10.344,0,0.0347,0.838,0.000615,0.0982,0.109,126.882,204246.0,4,Indie
Temples,Shelter Song,47.0,0.493,0.898,-3.321,1,0.0372,0.000219,0.000109,0.173,0.536,126.054,190558.0,4,Alt
THE SCOTTS,THE SCOTTS,82.0,0.716,0.537,-7.648,0,0.0514,0.233,,0.157,0.28,129.97899999999998,165978.0,4,Pop
Rose Cousins,Chains,42.0,0.381,0.593,-7.376,1,0.0382,0.396,0.00245,0.113,0.477,79.848,194571.0,4,Blues
Semisonic,Secret Smile,59.0,0.551,0.516,-9.587,0,0.027000000000000003,0.289,0.00015,0.0853,0.547,99.045,279813.0,4,Rock
Betcha,July,55.0,0.607,0.6579999999999999,-5.5520000000000005,0,0.0262,0.0103,0.0224,0.0537,0.5670000000000001,99.983,207587.0,4,Rock
Young Stoner Life,Solid (feat. Drake),86.0,0.887,0.485,-9.358,0,0.2,0.0392,,0.141,0.328,125.987,215693.0,4,HipHop
Nirvana,The Man Who Sold The World,74.0,0.483,0.753,-8.937000000000003,0,0.0832,0.425,0.00014199999999999998,0.257,0.42,115.102,261093.0,4,Rock
IOU,Olivia Chaney,23.0,0.509,0.289,-8.3,1,0.0286,0.88,0.0036,0.111,0.156,158.799,4.05045,3,AcousticFolk
"Ivan Bielsa, Timothy Reiger",Blue In Green,40.0,0.5670000000000001,0.123,-16.546,1,0.0594,0.969,0.848,0.111,0.0492,113.205,2.4908333330000003,4,Instrumental
Armlock,Turf War,27.0,0.6940000000000001,0.379,-14.014,1,0.0301,0.835,0.8690000000000001,0.111,0.34600000000000003,79.98100000000002,200020.0,4,Indie
Atreyu,Catastrophe,59.0,0.54,0.968,-3.167,1,0.0766,0.00429,1.2e-05,0.111,0.354,130.015,164867.0,4,Rock
The Killers,Be Still,55.0,0.5479999999999999,0.254,-8.981,1,0.0314,0.59,1.55e-05,0.0937,0.0386,143.769,273240.0,4,Rock
Benny Carter,Crazy Rhythm,12.0,0.634,0.637,-8.07,0,0.0542,0.272,0.251,0.0874,0.8390000000000001,118.997,3.398883333,4,Instrumental
Cedric Burnside,Coldwater,34.0,0.604,0.612,-6.92,1,0.0262,0.314,4.39e-05,0.104,0.375,102.969,247145.0,4,Blues
Lando Burch,Disco Dad,37.0,0.672,0.8079999999999999,-6.657,1,0.325,2.7399999999999995e-05,0.6659999999999999,0.0655,0.6459999999999999,123.053,300488.0,4,Indie
Electric Enemy,Heartache Melody,42.0,0.393,0.926,-2.3680000000000003,0,0.116,0.00195,0.0287,0.371,0.36,145.92,172140.0,4,Rock
Seaway,Mrs. David,48.0,0.537,0.943,-4.505,1,0.0707,0.000132,6.159999999999999e-05,0.204,0.477,130.034,201500.0,4,Rock
Slash,"Sweet Child O' Mine (feat. Myles Kennedy and The Conspirators) - Live at Spotify, London",58.0,0.5660000000000001,0.5379999999999999,-5.729,1,0.0346,0.406,0.0004969999999999999,0.979,0.315,121.154,396968.0,4,Rock
Lloyd Cole and the Commotions,Rattlesnakes,49.0,0.457,0.884,-9.954,1,0.0675,0.02,4.17e-05,0.09,0.682,151.747,207427.0,4,Indie
The Black Crowes,Waitin' Guilty,42.0,0.359,0.938,-4.182,1,0.0773,0.00364,9.04e-06,0.0972,0.378,113.468,184720.0,4,Rock
Advaita,Mere Yaar,23.0,0.578,0.455,-11.265,1,0.0252,0.813,0.0532,0.112,0.217,99.988,3.763333333,4,AcousticFolk
Shlomo Artzi,מנגב לך ת'דמעות,37.0,0.552,0.57,-6.973,0,0.0274,0.71,2.18e-06,0.0886,0.7340000000000001,147.268,187413.0,4,Rock
Nitin Sawhney,The Namesake Reprise,27.0,0.524,0.224,-11.612,1,0.0327,0.8959999999999999,0.6859999999999999,0.0937,0.14800000000000002,130.093,304080.0,4,Indie
Years & Years,Starstruck,74.0,0.555,0.879,-2.484,0,0.0983,0.011,,0.298,0.691,113.852,207755.0,4,Pop
Ludacris,Stand Up,3.0,0.754,0.8540000000000001,-4.192,1,0.328,0.344,,0.0825,0.772,99.095,216341.0,4,HipHop
Onslaught,Strike Fast Strike Hard,34.0,0.469,0.975,-6.912000000000001,0,0.0706,2.87e-06,0.0851,0.293,0.502,105.003,278400.0,4,Metal
Pixies,Wave of Mutilation,59.0,0.642,0.355,-14.196,1,0.0329,0.0951,3.44e-05,0.0865,0.725,180.26,180133.0,4,Rock
ONR,It Gets To A Point,45.0,0.545,0.964,-4.3260000000000005,1,0.0565,0.000114,3.87e-06,0.0842,0.698,142.002,233439.0,4,Rock
Kid Ink,Red Light,55.0,0.8290000000000001,0.619,-8.275,0,0.0996,0.0871,1.3e-06,0.119,0.217,102.025,160161.0,4,HipHop
Points of Conception,Transformation,23.0,0.441,0.984,-3.449,1,0.16699999999999998,7.709999999999999e-05,,0.0581,0.135,120.023,201625.0,4,Metal
Tommy Johnson,Canned Heat Blues,32.0,0.747,0.162,-16.498,1,0.031,0.964,0.000291,0.132,0.716,93.09,219141.0,1,Blues
Guns N' Roses,Paradise City,77.0,0.273,0.952,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,6.76066667,4,Rock
Omer Adam,פעם בחיים,41.0,0.718,0.304,-10.176,1,0.0688,0.772,,0.141,0.556,99.788,243187.0,4,Pop
The Dandy Warhols,Ride,33.0,0.11,0.7290000000000001,-7.247000000000001,1,0.0395,0.000413,0.13699999999999998,0.108,0.498,182.476,249963.0,4,Rock
Me And That Man,My Church Is Black,40.0,0.38,0.843,-2.939,0,0.0346,0.0279,0.519,0.113,0.306,106.149,178987.0,4,Blues
The Mayries,Voices,48.0,0.481,0.175,-15.214,1,0.03,0.882,,0.114,0.207,110.224,186129.0,4,Pop
Yonatan Rozen,אוטומוביל,33.0,0.765,0.813,-4.76,1,0.0398,0.102,,0.0701,0.624,94.088,217200.0,4,Indie
Johnny Cash,One Piece at a Time,58.0,0.721,0.539,-14.064,1,0.35100000000000003,0.685,,0.282,0.963,102.648,241813.0,4,Rock
LPB Poody,Batman,78.0,0.893,0.565,-4.74,1,0.268,0.0754,,0.0375,0.8079999999999999,81.009,156432.0,4,Pop
VED,Ett visst fängelse,18.0,0.546,0.918,-10.854,0,0.0328,0.063,0.946,0.403,0.956,90.103,277313.0,4,Indie
Soundgarden,The Day I Tried To Live,58.0,0.472,0.752,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248,320107.0,4,Rock
Jonas Blue,Younger,64.0,0.784,0.845,-2.793,1,0.0596,0.28600000000000003,1.59e-05,0.07400000000000001,0.888,105.981,194721.0,4,Pop
Tropidelic,Cali,45.0,0.6459999999999999,0.807,-5.169,1,0.0353,0.00445,,0.108,0.825,142.03799999999995,223348.0,4,Rock
Michael Kiwanuka,Hero,57.0,0.532,0.942,-3.395,0,0.0348,0.0232,0.848,0.104,0.5329999999999999,95.065,199133.0,4,Pop
Skindred,Nobody,59.0,0.627,0.91,-4.629,0,0.052000000000000005,0.018000000000000002,,0.369,0.7509999999999999,97.867,236013.0,4,Metal
Crossfaith,RedZone,47.0,0.405,0.943,-5.399,0,0.0929,7.950000000000001e-05,0.000672,0.159,0.521,175.00799999999995,227707.0,4,Rock
The 1975,People,51.0,0.4920000000000001,0.926,-5.2570000000000014,1,0.188,3.74e-05,0.0187,0.475,0.479,149.957,160008.0,4,Rock
N.O.R.E.,N.O.R.E.,48.0,0.8809999999999999,0.622,-7.366,0,0.307,0.00137,,0.0524,0.708,93.455,194973.0,4,HipHop
Pink Sweat$,At My Worst (feat. Kehlani),74.0,0.731,0.484,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,169128.0,4,Pop
"Christone ""Kingfish"" Ingram",Listen,35.0,0.617,0.593,-7.761,1,0.028,0.385,0.000123,0.13699999999999998,0.614,95.086,329237.0,4,Blues
NTMY,Ransom,48.0,0.8059999999999999,0.149,-14.023,0,0.0583,0.924,,0.111,0.635,112.001,166699.0,4,Pop
Rory Gallagher,Bourbon,17.0,0.301,0.813,-8.145,1,0.0459,0.0949,0.001,0.308,0.563,158.675,234901.0,4,Blues
Cheap Trick,The Flame,66.0,0.629,0.581,-11.856,1,0.027000000000000003,0.513,2.06e-06,0.0755,0.359,97.074,338800.0,4,Rock
Dispatch,Only the Wild Ones,63.0,0.4920000000000001,0.7,-7.001,1,0.0437,0.413,0.00013000000000000002,0.0996,0.605,110.741,253165.0,4,Rock
"Kina Grannis, Imaginary Future",God Only Knows,58.0,0.6579999999999999,0.125,-15.901,1,0.0323,0.877,,0.287,0.507,106.686,2.2757,4,AcousticFolk
Cosmo Sheldrake,Skylark,36.0,0.79,0.14300000000000002,-17.285,1,0.39,0.948,2.65e-05,0.339,0.589,119.964,135040.0,3,Indie
Eagles,Take It to the Limit - 2013 Remaster,66.0,0.435,0.423,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,287091.0,3,Rock
Son Little,belladonna,37.0,0.586,0.401,-11.063,0,0.223,0.128,0.00472,0.263,0.405,115.951,195341.0,4,Blues
Pee Wee Crayton,Let The Good Times Roll,36.0,0.619,0.8390000000000001,-10.204,1,0.416,0.265,0.00363,0.0789,0.743,162.385,173000.0,4,Blues
"Barbara Mandrell, George Jones","I Was Country When Country Wasn't Cool - Live At The Roy Acuff Theater Nashville, TN, 1981",47.0,0.597,0.473,-14.271,1,0.0318,0.0759,0.000119,0.937,0.5329999999999999,105.031,3.67,4,Country
Philip Sayce Group,Morning Star,41.0,0.393,0.913,-5.009,1,0.0713,0.00683,0.00328,0.0547,0.6509999999999999,78.157,309533.0,4,Rock
MO3,Outside,63.0,0.57,0.431,-8.685,0,0.17800000000000002,0.583,,0.105,0.433,154.918,215496.0,4,HipHop
Ryan Adams,Wonderwall,60.0,0.321,0.22,-12.608,0,0.0352,0.828,0.00398,0.0873,0.301,157.037,248280.0,4,Rock
Altin Gün,Kara Toprak,46.0,0.792,0.634,-11.178,0,0.0723,0.116,0.162,0.065,0.556,90.04,252036.0,4,Rock
Iggy Pop,The Passenger,73.0,0.498,0.889,-5.4129999999999985,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360.0,4,Alt
Bobby Verne,Red Hot Car,27.0,0.299,0.578,-7.567,1,0.0341,0.67,7.099999999999999e-05,0.125,0.7070000000000001,90.612,154680.0,4,Rock
Good Thing,Maple Glider,33.0,0.7040000000000001,0.2,-12.217,0,0.035,0.755,0.00186,0.126,0.139,111.947,4.2075833330000005,4,AcousticFolk
Peeping Drexels,Pit,11.0,0.599,0.617,-9.81,1,0.0425,0.0209,5e-06,0.146,0.279,135.002,239107.0,4,Indie
Justin Timberlake,SexyBack (feat. Timbaland),80.0,0.967,0.583,-5.562,0,0.0789,0.0584,,0.0519,0.964,117.0,242733.0,4,Pop
Beartooth,Devastation,63.0,0.501,0.988,-3.339,1,0.12,6.02e-05,5.5399999999999985e-05,0.394,0.192,94.953,221748.0,4,Rock
M-Beat,Incredible,54.0,0.807,0.903,-11.09,1,0.113,0.211,3.13e-06,0.0565,0.94,165.03400000000005,269867.0,4,HipHop
Moshe Peretz,אשמור עלייך,25.0,0.684,0.892,-3.262,0,0.0508,0.122,,0.415,0.8540000000000001,126.004,244187.0,4,Pop
The Strangeloves,I Want Candy,41.0,0.669,0.848,-10.072,0,0.03,0.0273,0.0869,0.0881,0.6609999999999999,102.048,177507.0,4,Indie
Genesis Owusu,Gold Chains,43.0,0.66,0.708,-9.142,1,0.117,0.101,0.00185,0.0869,0.908,75.219,218307.0,4,Indie
The Vaccines,If You Wanna,64.0,0.353,0.866,-3.274,1,0.0392,3.03e-05,3e-05,0.295,0.544,165.215,174013.0,4,Rock
Bonded,Suit Murderer,10.0,0.496,0.984,-3.899,0,0.136,3.41e-05,0.000335,0.368,0.247,107.48,252840.0,4,Metal
Moshe Peretz,ברצלונה,32.0,0.557,0.674,-4.547,0,0.0328,0.0484,,0.105,0.362,143.886,218478.0,4,Pop
Don Rimini,Let Me Back Up - Crookers Tetsujin Remix,26.0,0.764,0.961,-3.658,1,0.0559,0.172,0.0524,0.0473,0.4320000000000001,126.008,351095.0,4,Alt
Imperia,Starlight,45.0,0.51,0.944,-5.773,0,0.0385,5.68e-05,0.000167,0.228,0.635,109.985,326160.0,4,Metal
Steep Canyon Rangers,Honey on My Tongue,47.0,0.409,0.5660000000000001,-6.234,1,0.0347,0.5820000000000001,3.51e-06,0.11,0.423,181.783,203347.0,4,Alt
Shemekia Copeland,Promised Myself,31.0,0.602,0.324,-7.497999999999998,1,0.0479,0.57,,0.108,0.261,124.136,319458.0,3,Blues
Passafire,Greatest Hits,43.0,0.693,0.5379999999999999,-6.191,1,0.0557,0.207,,0.109,0.821,95.992,175440.0,4,Rock
Reese Quartet,Lost and Found,55.0,0.488,0.153,-17.965999999999994,1,0.033,0.918,0.384,0.141,0.155,143.907,3.441083333,4,Instrumental
Ozzy Osbourne,Straight to Hell,55.0,0.436,0.7609999999999999,-2.43,1,0.0506,0.00127,0.00403,0.173,0.282,142.02700000000004,225027.0,4,Metal
serpentwithfeet,Fellowship,50.0,0.861,0.642,-8.634,0,0.0793,0.421,0.000262,0.0828,0.775,113.976,219320.0,4,Pop
Briston Maroney,It's Still Cool If You Don't,56.0,0.597,0.655,-6.188,1,0.0299,0.00473,5.15e-05,0.607,0.36,121.06,237413.0,4,Alt
Transatlantic,Heart Like a Whirlwind,35.0,0.393,0.895,-6.187,1,0.0524,0.0041600000000000005,1.13e-06,0.71,0.281,131.256,311267.0,4,Metal
Fleece,Do U Mind? (Leave the Light On),55.0,0.625,0.358,-8.545,0,0.0279,0.309,0.0171,0.11,0.238,84.609,222929.0,4,Indie
Paul Simon,Father and Daughter,54.0,0.775,0.56,-7.085,1,0.0314,0.195,0.000863,0.183,0.8109999999999999,106.003,251187.0,4,Rock
Arca,Mequetrefe,49.0,0.674,0.823,-8.654,1,0.202,0.0199,1.25e-05,0.6659999999999999,0.6729999999999999,94.118,140742.0,4,Indie
Attila,Clarity,57.0,0.45,0.993,-2.216,1,0.292,3.45e-05,0.0308,0.451,0.217,160.029,211875.0,4,Metal
Maudits,Verloren Strijd,22.0,0.189,0.872,-4.918,1,0.0528,3.16e-05,0.9,0.125,0.122,109.953,315856.0,4,Metal
Laura Marling,Strange Girl,54.0,0.682,0.74,-9.886,1,0.0445,0.28600000000000003,2.13e-06,0.0812,0.904,98.999,201893.0,4,Alt
Boston,More Than a Feeling,79.0,0.377,0.682,-8.039,1,0.0299,0.0008939999999999998,0.00217,0.0504,0.28800000000000003,108.736,285133.0,4,Rock
Dan Mangan,Fool For Waiting,42.0,0.325,0.342,-8.86,1,0.0358,0.748,6.63e-05,0.101,0.264,92.08,243193.0,4,Pop
Hermie,I Will Wait For You,40.0,0.44,0.114,-18.43,0,0.037000000000000005,0.953,0.8490000000000001,0.119,0.14400000000000002,92.895,2.2809,4,Instrumental
Kelsea Ballerini,Peter Pan,64.0,0.514,0.659,-6.142,1,0.0309,0.0284,,0.266,0.463,76.483,3.334,4,Country
Charli XCX,pink diamond,5.0,0.675,0.787,-2.468,0,0.334,0.0693,,0.0494,0.647,140.959,124067.0,4,Indie
P!nk,Just Give Me a Reason (feat. Nate Ruess),82.0,0.778,0.547,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.002,242733.0,4,Pop
Gwendolyn Brooks,"Beverly Hills, Chicago",10.0,0.5870000000000001,0.0595,-26.964,1,0.73,0.857,,0.128,0.376,172.18,136867.0,3,HipHop
West Thebarton,Moving Out,31.0,0.489,0.925,-4.6789999999999985,1,0.0644,7.37e-05,0.00543,0.34700000000000003,0.6509999999999999,169.832,172387.0,4,Rock
Porridge Radio,Strong Enough,29.0,0.405,0.715,-8.197000000000001,1,0.0374,0.541,0.223,0.0819,0.116,132.407,191267.0,4,Indie
Arrested Youth,The Kid I Used to Know,63.0,0.639,0.7759999999999999,-4.61,1,0.0829,0.0731,1.97e-06,0.18,0.267,160.101,145801.0,4,Rock
Eyal Golan,רכבת הרים,43.0,0.643,0.378,-9.741,0,0.0301,0.792,,0.129,0.484,126.052,170000.0,4,Pop
Trapdoor,Valhöll,33.0,0.52,0.7609999999999999,-6.872999999999998,0,0.0304,0.000596,0.306,0.17800000000000002,0.276,118.908,358000.0,4,Rock
Yung Mal,Wassup With Me (feat. G Herbo),32.0,0.841,0.843,-8.777000000000001,0,0.374,0.0586,,0.102,0.652,89.99600000000002,202206.0,4,HipHop
The Warning,Survive,42.0,0.628,0.795,-6.941,0,0.0282,0.00406,1.36e-05,0.132,0.731,134.999,308387.0,4,Rock
Nicki Minaj,Seeing Green (with Drake & Lil Wayne),80.0,0.573,0.867,-2.8760000000000003,0,0.168,0.0853,,0.38,0.231,74.861,339506.0,4,Pop
Sleater-Kinney,A New Wave,36.0,0.32,0.932,-4.85,1,0.0992,0.0024,0.0145,0.508,0.607,173.83,218533.0,4,Alt
